DateTime,Open,High,Low,Close,Volume
20200803 05:00:00.000,1.17756,1.17789,1.17671,1.17738,10594694000
20200803 06:00:00.000,1.17738,1.17751,1.17489,1.17500,19193301000
20200803 07:00:00.000,1.17501,1.17679,1.17498,1.17621,15246183000
20200803 08:00:00.000,1.17622,1.17848,1.17591,1.17790,19090621000
20200803 09:00:00.000,1.17789,1.17797,1.17421,1.17445,20479765000
20200803 10:00:00.000,1.17445,1.17452,1.17139,1.17249,19328237000
20200803 11:00:00.000,1.17248,1.17347,1.17245,1.17252,15906791000
20200803 12:00:00.000,1.17253,1.17343,1.17061,1.17074,18546597000
20200803 13:00:00.000,1.17076,1.17244,1.16958,1.17231,25630256000
20200803 14:00:00.000,1.17231,1.17432,1.17218,1.17379,20938921000
20200803 15:00:00.000,1.17380,1.17508,1.17334,1.17497,17047818000
20200803 16:00:00.000,1.17497,1.17519,1.17381,1.17491,13053687000
20200803 17:00:00.000,1.17491,1.17586,1.17469,1.17519,6468311000
20200803 18:00:00.000,1.17522,1.17632,1.17508,1.17591,12259713000
20200803 19:00:00.000,1.17591,1.17657,1.17580,1.17641,9572430000
20200803 20:00:00.000,1.17640,1.17679,1.17620,1.17626,4319985000
20200803 21:00:00.000,1.17612,1.17649,1.17569,1.17596,807844000
20200803 22:00:00.000,1.17596,1.17656,1.17593,1.17602,3707500000
20200803 23:00:00.000,1.17603,1.17609,1.17559,1.17603,3535882000
20200804 00:00:00.000,1.17603,1.17614,1.17521,1.17536,9075486000
20200804 01:00:00.000,1.17537,1.17593,1.17534,1.17583,8422400000
20200804 02:00:00.000,1.17582,1.17732,1.17569,1.17721,8304828000
20200804 03:00:00.000,1.17720,1.17742,1.17635,1.17676,5619448000
20200804 04:00:00.000,1.17677,1.17744,1.17668,1.17738,6746119000
20200804 05:00:00.000,1.17737,1.17770,1.17640,1.17665,7793848000
20200804 06:00:00.000,1.17667,1.17800,1.17640,1.17769,19065136000
20200804 07:00:00.000,1.17766,1.18027,1.17715,1.17866,21395699000
20200804 08:00:00.000,1.17866,1.17950,1.17728,1.17925,17499495000
20200804 09:00:00.000,1.17926,1.18061,1.17921,1.17946,16327568000
20200804 10:00:00.000,1.17947,1.17950,1.17681,1.17701,12190385000
20200804 11:00:00.000,1.17702,1.17733,1.17544,1.17610,19384069000
20200804 12:00:00.000,1.17611,1.17713,1.17220,1.17283,23227141000
20200804 13:00:00.000,1.17283,1.17381,1.17212,1.17243,27495749000
20200804 14:00:00.000,1.17244,1.17642,1.17238,1.17565,35504622000
20200804 15:00:00.000,1.17566,1.17736,1.17506,1.17652,22503678000
20200804 16:00:00.000,1.17651,1.17777,1.17644,1.17776,14894982000
20200804 17:00:00.000,1.17776,1.17853,1.17758,1.17828,11241859000
20200804 18:00:00.000,1.17829,1.17913,1.17746,1.17824,10414530000
20200804 19:00:00.000,1.17824,1.18030,1.17820,1.18027,10845092000
20200804 20:00:00.000,1.18028,1.18030,1.17944,1.18019,4061662000
20200804 21:00:00.000,1.17978,1.18007,1.17952,1.17968,744050000
20200804 22:00:00.000,1.17966,1.18002,1.17928,1.17980,3383523000
20200804 23:00:00.000,1.17982,1.18148,1.17942,1.18136,4731996000
20200805 00:00:00.000,1.18136,1.18150,1.18009,1.18092,12885867000
20200805 01:00:00.000,1.18091,1.18135,1.18049,1.18099,11479220000
20200805 02:00:00.000,1.18099,1.18214,1.18063,1.18198,10748854000
20200805 03:00:00.000,1.18197,1.18203,1.18119,1.18151,6086394000
20200805 04:00:00.000,1.18152,1.18183,1.18132,1.18167,4048830000
20200805 05:00:00.000,1.18168,1.18180,1.18029,1.18032,6252525000
20200805 06:00:00.000,1.18031,1.18259,1.17992,1.18242,16560707000
20200805 07:00:00.000,1.18242,1.18299,1.18149,1.18202,27145155000
20200805 08:00:00.000,1.18204,1.18414,1.18066,1.18402,23544842000
20200805 09:00:00.000,1.18405,1.18615,1.18340,1.18564,24935303000
20200805 10:00:00.000,1.18564,1.18616,1.18314,1.18335,18209904000
20200805 11:00:00.000,1.18336,1.18565,1.18327,1.18550,14730953000
20200805 12:00:00.000,1.18549,1.18809,1.18476,1.18778,24091180000
20200805 13:00:00.000,1.18778,1.19002,1.18630,1.18917,27518738000
20200805 14:00:00.000,1.18914,1.19002,1.18711,1.18817,28491506000
20200805 15:00:00.000,1.18815,1.19048,1.18808,1.18967,20239415000
20200805 16:00:00.000,1.18966,1.18982,1.18672,1.18731,12068662000
20200805 17:00:00.000,1.18732,1.18787,1.18625,1.18655,7137428000
20200805 18:00:00.000,1.18655,1.18678,1.18545,1.18600,8387636000
20200805 19:00:00.000,1.18600,1.18662,1.18582,1.18590,9048542000
20200805 20:00:00.000,1.18590,1.18652,1.18556,1.18640,3763267000
20200805 21:00:00.000,1.18603,1.18660,1.18603,1.18651,562575000
20200805 22:00:00.000,1.18651,1.18760,1.18646,1.18725,2422306000
20200805 23:00:00.000,1.18725,1.18752,1.18697,1.18720,2667846000
20200806 00:00:00.000,1.18721,1.18859,1.18710,1.18784,10432696000
20200806 01:00:00.000,1.18783,1.18837,1.18685,1.18718,9906661000
20200806 02:00:00.000,1.18719,1.18730,1.18628,1.18635,12222462000
20200806 03:00:00.000,1.18635,1.18757,1.18630,1.18726,10493220000
20200806 04:00:00.000,1.18726,1.18802,1.18726,1.18791,9153500000
20200806 05:00:00.000,1.18791,1.18856,1.18781,1.18817,11683602000
20200806 06:00:00.000,1.18816,1.19160,1.18720,1.18803,32924344000
20200806 07:00:00.000,1.18802,1.18802,1.18381,1.18424,29831325000
20200806 08:00:00.000,1.18424,1.18587,1.18390,1.18423,22974701000
20200806 09:00:00.000,1.18427,1.18703,1.18380,1.18606,20459648000
20200806 10:00:00.000,1.18606,1.18646,1.18411,1.18426,20812789000
20200806 11:00:00.000,1.18427,1.18500,1.18319,1.18472,26165983000
20200806 12:00:00.000,1.18473,1.18638,1.18365,1.18488,26785728000
20200806 13:00:00.000,1.18488,1.18664,1.18320,1.18564,28062595000
20200806 14:00:00.000,1.18563,1.18586,1.18180,1.18436,39902875000
20200806 15:00:00.000,1.18437,1.18553,1.18383,1.18541,27248880000
20200806 16:00:00.000,1.18543,1.18904,1.18540,1.18800,22836242000
20200806 17:00:00.000,1.18800,1.18938,1.18670,1.18786,15277112000
20200806 18:00:00.000,1.18787,1.18790,1.18671,1.18740,11546348000
20200806 19:00:00.000,1.18740,1.18796,1.18633,1.18746,12324379000
20200806 20:00:00.000,1.18747,1.18800,1.18724,1.18770,4418196000
20200806 21:00:00.000,1.18720,1.18789,1.18708,1.18767,609350000
20200806 22:00:00.000,1.18768,1.18828,1.18767,1.18812,1805827000
20200806 23:00:00.000,1.18812,1.18813,1.18728,1.18753,3109445000
20200807 00:00:00.000,1.18753,1.18818,1.18713,1.18739,7244080000
20200807 01:00:00.000,1.18741,1.18744,1.18631,1.18685,11331571000
20200807 02:00:00.000,1.18684,1.18690,1.18319,1.18385,14290382000
20200807 03:00:00.000,1.18385,1.18407,1.18230,1.18261,12864084000
20200807 04:00:00.000,1.18264,1.18376,1.18196,1.18352,9695187000
20200807 05:00:00.000,1.18351,1.18448,1.18300,1.18426,6882950000
20200807 06:00:00.000,1.18425,1.18477,1.18300,1.18312,14081549000
20200807 07:00:00.000,1.18311,1.18506,1.18311,1.18404,20744034000
20200807 08:00:00.000,1.18403,1.18403,1.18210,1.18326,19392428000
20200807 09:00:00.000,1.18326,1.18362,1.18092,1.18173,20447069000
20200807 10:00:00.000,1.18171,1.18239,1.18124,1.18228,18327030000
20200807 11:00:00.000,1.18228,1.18243,1.18101,1.18178,16900161000
20200807 12:00:00.000,1.18178,1.18457,1.18021,1.18310,33709962000
20200807 13:00:00.000,1.18310,1.18331,1.17645,1.17727,42122561000
20200807 14:00:00.000,1.17727,1.17906,1.17551,1.17884,36521160000
20200807 15:00:00.000,1.17885,1.17966,1.17736,1.17752,26493122000
20200807 16:00:00.000,1.17751,1.17816,1.17680,1.17693,14576238000
20200807 17:00:00.000,1.17692,1.17821,1.17664,1.17811,12108370000
20200807 18:00:00.000,1.17810,1.17857,1.17781,1.17807,9202551000
20200807 19:00:00.000,1.17807,1.17887,1.17800,1.17886,6495125000
20200807 20:00:00.000,1.17885,1.17886,1.17840,1.17853,2320350000
20200809 21:00:00.000,1.17879,1.17892,1.17835,1.17852,185175000
20200809 22:00:00.000,1.17853,1.17885,1.17732,1.17758,4637757000
20200809 23:00:00.000,1.17759,1.17833,1.17759,1.17811,3365069000
20200810 00:00:00.000,1.17812,1.17953,1.17812,1.17940,5466713000
20200810 01:00:00.000,1.17940,1.17969,1.17897,1.17931,6368038000
20200810 02:00:00.000,1.17932,1.17983,1.17914,1.17928,4265870000
20200810 03:00:00.000,1.17927,1.17951,1.17897,1.17950,3011551000
20200810 04:00:00.000,1.17950,1.17964,1.17903,1.17909,2449600000
20200810 05:00:00.000,1.17908,1.17942,1.17897,1.17938,3089370000
20200810 06:00:00.000,1.17939,1.18006,1.17650,1.17658,14474655000
20200810 07:00:00.000,1.17659,1.17755,1.17596,1.17659,21238170000
20200810 08:00:00.000,1.17659,1.17756,1.17522,1.17723,19612772000
20200810 09:00:00.000,1.17726,1.17754,1.17576,1.17599,14697750000
20200810 10:00:00.000,1.17599,1.17663,1.17450,1.17459,13336087000
20200810 11:00:00.000,1.17459,1.17565,1.17406,1.17536,13245058000
20200810 12:00:00.000,1.17536,1.17713,1.17516,1.17675,14197363000
20200810 13:00:00.000,1.17675,1.17917,1.17596,1.17874,21774433000
20200810 14:00:00.000,1.17874,1.17874,1.17618,1.17657,26039103000
20200810 15:00:00.000,1.17656,1.17720,1.17509,1.17557,16784164000
20200810 16:00:00.000,1.17558,1.17591,1.17465,1.17533,12014667000
20200810 17:00:00.000,1.17534,1.17566,1.17489,1.17520,8256200000
20200810 18:00:00.000,1.17520,1.17524,1.17432,1.17439,10143641000
20200810 19:00:00.000,1.17440,1.17441,1.17361,1.17436,9994641000
20200810 20:00:00.000,1.17429,1.17448,1.17359,1.17364,2148620000
20200810 21:00:00.000,1.17371,1.17407,1.17365,1.17386,2629936000
20200810 22:00:00.000,1.17388,1.17423,1.17359,1.17415,1585756000
20200810 23:00:00.000,1.17415,1.17430,1.17356,1.17361,2599837000
20200811 00:00:00.000,1.17363,1.17376,1.17220,1.17245,8190880000
20200811 01:00:00.000,1.17245,1.17473,1.17230,1.17437,7921280000
20200811 02:00:00.000,1.17437,1.17503,1.17428,1.17446,5975454000
20200811 03:00:00.000,1.17445,1.17496,1.17422,1.17486,3654710000
20200811 04:00:00.000,1.17486,1.17548,1.17478,1.17520,5275553000
20200811 05:00:00.000,1.17520,1.17549,1.17445,1.17491,8268751000
20200811 06:00:00.000,1.17493,1.17564,1.17227,1.17335,20168666000
20200811 07:00:00.000,1.17335,1.17480,1.17300,1.17459,20502867000
20200811 08:00:00.000,1.17458,1.17743,1.17445,1.17721,24354441000
20200811 09:00:00.000,1.17721,1.17877,1.17713,1.17877,22260206000
20200811 10:00:00.000,1.17876,1.18080,1.17873,1.17909,17329846000
20200811 11:00:00.000,1.17910,1.18045,1.17785,1.17803,20523647000
20200811 12:00:00.000,1.17804,1.18069,1.17771,1.17974,25966288000
20200811 13:00:00.000,1.17974,1.17974,1.17569,1.17824,37212024000
20200811 14:00:00.000,1.17823,1.17844,1.17639,1.17653,25854590000
20200811 15:00:00.000,1.17653,1.17885,1.17619,1.17631,23316374000
20200811 16:00:00.000,1.17632,1.17753,1.17618,1.17712,13829633000
20200811 17:00:00.000,1.17712,1.17717,1.17548,1.17630,14364004000
20200811 18:00:00.000,1.17631,1.17654,1.17414,1.17450,14533996000
20200811 19:00:00.000,1.17450,1.17466,1.17281,1.17358,16241091000
20200811 20:00:00.000,1.17357,1.17398,1.17291,1.17392,4265948000
20200811 21:00:00.000,1.17384,1.17458,1.17383,1.17403,868833000
20200811 22:00:00.000,1.17403,1.17447,1.17400,1.17433,2433476000
20200811 23:00:00.000,1.17433,1.17437,1.17335,1.17347,3460679000
20200812 00:00:00.000,1.17348,1.17427,1.17260,1.17338,9613392000
20200812 01:00:00.000,1.17339,1.17410,1.17248,1.17292,12013756000
20200812 02:00:00.000,1.17291,1.17320,1.17158,1.17202,13412698000
20200812 03:00:00.000,1.17201,1.17250,1.17161,1.17213,9924774000
20200812 04:00:00.000,1.17213,1.17213,1.17109,1.17142,8110796000
20200812 05:00:00.000,1.17142,1.17250,1.17121,1.17232,8024973000
20200812 06:00:00.000,1.17232,1.17385,1.17206,1.17256,14804891000
20200812 07:00:00.000,1.17257,1.17502,1.17251,1.17484,20118657000
20200812 08:00:00.000,1.17484,1.17605,1.17411,1.17477,20627885000
20200812 09:00:00.000,1.17477,1.17752,1.17444,1.17675,17161526000
20200812 10:00:00.000,1.17676,1.17790,1.17639,1.17781,13134802000
20200812 11:00:00.000,1.17781,1.17787,1.17557,1.17665,14990476000
20200812 12:00:00.000,1.17667,1.17957,1.17615,1.17906,22979742000
20200812 13:00:00.000,1.17906,1.18010,1.17800,1.17813,29594143000
20200812 14:00:00.000,1.17812,1.18170,1.17719,1.18051,30524282000
20200812 15:00:00.000,1.18051,1.18056,1.17900,1.17953,23683743000
20200812 16:00:00.000,1.17952,1.18002,1.17870,1.17913,14183486000
20200812 17:00:00.000,1.17912,1.17971,1.17840,1.17913,9832535000
20200812 18:00:00.000,1.17912,1.17970,1.17836,1.17838,9734230000
20200812 19:00:00.000,1.17838,1.17896,1.17825,1.17870,12356726000
20200812 20:00:00.000,1.17871,1.17901,1.17840,1.17850,3411194000
20200812 21:00:00.000,1.17815,1.17860,1.17803,1.17832,197838000
20200812 22:00:00.000,1.17842,1.17905,1.17838,1.17875,1435245000
20200812 23:00:00.000,1.17876,1.17960,1.17855,1.17940,2853910000
20200813 00:00:00.000,1.17939,1.18107,1.17937,1.18065,10611497000
20200813 01:00:00.000,1.18065,1.18170,1.18043,1.18080,10438572000
20200813 02:00:00.000,1.18081,1.18107,1.18049,1.18101,7181133000
20200813 03:00:00.000,1.18102,1.18148,1.18068,1.18075,6599542000
20200813 04:00:00.000,1.18075,1.18096,1.18006,1.18011,4374914000
20200813 05:00:00.000,1.18011,1.18152,1.18005,1.18141,6206557000
20200813 06:00:00.000,1.18140,1.18381,1.18135,1.18251,15347090000
20200813 07:00:00.000,1.18251,1.18346,1.18178,1.18274,18491135000
20200813 08:00:00.000,1.18275,1.18411,1.18155,1.18382,22403291000
20200813 09:00:00.000,1.18381,1.18412,1.18265,1.18337,18848333000
20200813 10:00:00.000,1.18336,1.18532,1.18319,1.18426,16923700000
20200813 11:00:00.000,1.18425,1.18529,1.18330,1.18366,16031726000
20200813 12:00:00.000,1.18368,1.18502,1.18230,1.18487,18673976000
20200813 13:00:00.000,1.18488,1.18614,1.18281,1.18555,30101161000
20200813 14:00:00.000,1.18555,1.18641,1.18331,1.18395,26151209000
20200813 15:00:00.000,1.18395,1.18398,1.18131,1.18181,21123850000
20200813 16:00:00.000,1.18181,1.18220,1.18150,1.18172,9809543000
20200813 17:00:00.000,1.18172,1.18209,1.18110,1.18164,12531279000
20200813 18:00:00.000,1.18166,1.18184,1.17934,1.17980,14791903000
20200813 19:00:00.000,1.17980,1.18081,1.17968,1.18080,10676938000
20200813 20:00:00.000,1.18080,1.18164,1.18074,1.18144,2741306000
20200813 21:00:00.000,1.18131,1.18163,1.18131,1.18136,447987000
20200813 22:00:00.000,1.18140,1.18175,1.18111,1.18172,1288842000
20200813 23:00:00.000,1.18172,1.18206,1.18151,1.18155,2441135000
20200814 00:00:00.000,1.18156,1.18161,1.18071,1.18094,5783024000
20200814 01:00:00.000,1.18095,1.18122,1.18015,1.18121,6729946000
20200814 02:00:00.000,1.18121,1.18130,1.18053,1.18092,5772650000
20200814 03:00:00.000,1.18092,1.18139,1.18023,1.18103,5250511000
20200814 04:00:00.000,1.18104,1.18185,1.18079,1.18131,5115689000
20200814 05:00:00.000,1.18132,1.18217,1.18112,1.18198,4978903000
20200814 06:00:00.000,1.18199,1.18265,1.18070,1.18082,12062675000
20200814 07:00:00.000,1.18082,1.18141,1.17907,1.18014,20887830000
20200814 08:00:00.000,1.18015,1.18173,1.17949,1.18162,19609037000
20200814 09:00:00.000,1.18162,1.18179,1.17816,1.17911,17863667000
20200814 10:00:00.000,1.17911,1.18101,1.17911,1.18087,15161707000
20200814 11:00:00.000,1.18090,1.18176,1.18063,1.18083,14730446000
20200814 12:00:00.000,1.18084,1.18300,1.18063,1.18184,16129795000
20200814 13:00:00.000,1.18183,1.18363,1.18145,1.18350,19787455000
20200814 14:00:00.000,1.18350,1.18375,1.18105,1.18286,22050824000
20200814 15:00:00.000,1.18288,1.18336,1.18244,1.18326,11955694000
20200814 16:00:00.000,1.18325,1.18487,1.18292,1.18452,8070361000
20200814 17:00:00.000,1.18451,1.18502,1.18367,1.18390,7337868000
20200814 18:00:00.000,1.18390,1.18427,1.18349,1.18382,5444296000
20200814 19:00:00.000,1.18382,1.18393,1.18338,1.18361,4208632000
20200814 20:00:00.000,1.18361,1.18417,1.18361,1.18411,2012545000
20200816 21:00:00.000,1.18396,1.18438,1.18352,1.18431,183210000
20200816 22:00:00.000,1.18431,1.18453,1.18412,1.18414,896203000
20200816 23:00:00.000,1.18415,1.18528,1.18415,1.18520,2306099000
20200817 00:00:00.000,1.18519,1.18519,1.18412,1.18473,4165010000
20200817 01:00:00.000,1.18473,1.18489,1.18433,1.18463,5100160000
20200817 02:00:00.000,1.18463,1.18675,1.18460,1.18576,6350706000
20200817 03:00:00.000,1.18574,1.18612,1.18555,1.18600,2510957000
20200817 04:00:00.000,1.18600,1.18600,1.18532,1.18564,2509676000
20200817 05:00:00.000,1.18565,1.18626,1.18519,1.18608,3573836000
20200817 06:00:00.000,1.18609,1.18679,1.18574,1.18619,11565602000
20200817 07:00:00.000,1.18620,1.18662,1.18439,1.18530,19322842000
20200817 08:00:00.000,1.18530,1.18539,1.18287,1.18382,18231016000
20200817 09:00:00.000,1.18381,1.18562,1.18368,1.18554,13900182000
20200817 10:00:00.000,1.18554,1.18571,1.18432,1.18506,11563458000
20200817 11:00:00.000,1.18508,1.18576,1.18339,1.18561,14266722000
20200817 12:00:00.000,1.18560,1.18637,1.18486,1.18569,15279536000
20200817 13:00:00.000,1.18572,1.18809,1.18514,1.18732,18324226000
20200817 14:00:00.000,1.18731,1.18807,1.18621,1.18677,20234178000
20200817 15:00:00.000,1.18677,1.18702,1.18619,1.18686,17588113000
20200817 16:00:00.000,1.18686,1.18691,1.18568,1.18676,8183225000
20200817 17:00:00.000,1.18677,1.18713,1.18638,1.18638,5449199000
20200817 18:00:00.000,1.18638,1.18670,1.18602,1.18658,5883936000
20200817 19:00:00.000,1.18658,1.18721,1.18638,1.18710,5793192000
20200817 20:00:00.000,1.18713,1.18740,1.18697,1.18700,2313549000
20200817 21:00:00.000,1.18706,1.18755,1.18642,1.18727,1050351000
20200817 22:00:00.000,1.18727,1.18736,1.18685,1.18726,1680527000
20200817 23:00:00.000,1.18726,1.18755,1.18712,1.18746,2136450000
20200818 00:00:00.000,1.18746,1.18917,1.18742,1.18904,9399517000
20200818 01:00:00.000,1.18904,1.18964,1.18831,1.18895,9993292000
20200818 02:00:00.000,1.18895,1.18947,1.18862,1.18890,6611402000
20200818 03:00:00.000,1.18891,1.18923,1.18854,1.18859,5644350000
20200818 04:00:00.000,1.18859,1.18951,1.18858,1.18918,4551884000
20200818 05:00:00.000,1.18917,1.18956,1.18886,1.18921,4194700000
20200818 06:00:00.000,1.18923,1.19041,1.18833,1.18855,16380549000
20200818 07:00:00.000,1.18855,1.19058,1.18825,1.18931,25581623000
20200818 08:00:00.000,1.18929,1.19150,1.18859,1.19102,24494133000
20200818 09:00:00.000,1.19101,1.19125,1.19010,1.19031,17027858000
20200818 10:00:00.000,1.19031,1.19096,1.18972,1.19009,12903823000
20200818 11:00:00.000,1.19009,1.19078,1.18975,1.19063,12487707000
20200818 12:00:00.000,1.19064,1.19448,1.19040,1.19361,20583605000
20200818 13:00:00.000,1.19362,1.19656,1.19352,1.19578,29949963000
20200818 14:00:00.000,1.19578,1.19608,1.19188,1.19206,35862182000
20200818 15:00:00.000,1.19207,1.19323,1.19179,1.19278,15566646000
20200818 16:00:00.000,1.19277,1.19382,1.19220,1.19358,11113892000
20200818 17:00:00.000,1.19359,1.19382,1.19296,1.19316,8174561000
20200818 18:00:00.000,1.19315,1.19387,1.19282,1.19379,6788764000
20200818 19:00:00.000,1.19380,1.19384,1.19302,1.19330,6022793000
20200818 20:00:00.000,1.19329,1.19380,1.19290,1.19310,2137856000
20200818 21:00:00.000,1.19294,1.19337,1.19292,1.19304,4174736000
20200818 22:00:00.000,1.19304,1.19398,1.19288,1.19394,4078559000
20200818 23:00:00.000,1.19394,1.19510,1.19356,1.19463,3581281000
20200819 00:00:00.000,1.19463,1.19516,1.19394,1.19475,8118711000
20200819 01:00:00.000,1.19475,1.19526,1.19380,1.19402,8444886000
20200819 02:00:00.000,1.19402,1.19404,1.19322,1.19368,6425036000
20200819 03:00:00.000,1.19367,1.19409,1.19276,1.19296,4896481000
20200819 04:00:00.000,1.19296,1.19351,1.19287,1.19309,4915876000
20200819 05:00:00.000,1.19309,1.19419,1.19278,1.19374,7065140000
20200819 06:00:00.000,1.19375,1.19475,1.19348,1.19354,12037101000
20200819 07:00:00.000,1.19352,1.19387,1.19221,1.19372,19464852000
20200819 08:00:00.000,1.19371,1.19458,1.19340,1.19403,15687490000
20200819 09:00:00.000,1.19403,1.19507,1.19324,1.19365,14583350000
20200819 10:00:00.000,1.19366,1.19433,1.19329,1.19374,10588550000
20200819 11:00:00.000,1.19374,1.19417,1.19254,1.19346,14985702000
20200819 12:00:00.000,1.19347,1.19389,1.19274,1.19307,14195204000
20200819 13:00:00.000,1.19307,1.19488,1.19253,1.19436,20779003000
20200819 14:00:00.000,1.19436,1.19462,1.18962,1.19004,30249162000
20200819 15:00:00.000,1.19003,1.19090,1.18903,1.18980,22167359000
20200819 16:00:00.000,1.18979,1.18980,1.18656,1.18775,18147950000
20200819 17:00:00.000,1.18776,1.18834,1.18685,1.18820,10905172000
20200819 18:00:00.000,1.18820,1.18940,1.18302,1.18558,39695402000
20200819 19:00:00.000,1.18558,1.18600,1.18369,1.18457,16712066000
20200819 20:00:00.000,1.18455,1.18472,1.18365,1.18388,3358101000
20200819 21:00:00.000,1.18375,1.18435,1.18369,1.18413,1227690000
20200819 22:00:00.000,1.18411,1.18531,1.18384,1.18513,2387772000
20200819 23:00:00.000,1.18513,1.18515,1.18426,1.18436,3796279000
20200820 00:00:00.000,1.18438,1.18499,1.18385,1.18445,7737008000
20200820 01:00:00.000,1.18445,1.18479,1.18312,1.18441,13448714000
